energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31
84.58399999999999,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9049998914404352,0.9049998914404352,0.9049998914404352,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9049998914404352,0.9049998914404352,0.9049998914404352,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422,0.9093191094034422
84.732,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9050423097743562,0.9050423097743562,0.9050423097743562,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9050423097743562,0.9050423097743562,0.9050423097743562,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561,0.9093595243005561
84.88,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9050846266274004,0.9050846266274004,0.9050846266274004,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9050846266274004,0.9050846266274004,0.9050846266274004,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427,0.9093998420187427
85.02799999999999,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.9051268424549067,0.9051268424549067,0.9051268424549067,0.909440062996964,0.909440062996964,0.909440062996964,0.9051268424549067,0.9051268424549067,0.9051268424549067,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964,0.909440062996964
85.176,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9051689577091838,0.9051689577091838,0.9051689577091838,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9051689577091838,0.9051689577091838,0.9051689577091838,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406,0.9094801876712406
85.324,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9052109728395357,0.9052109728395357,0.9052109728395357,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9052109728395357,0.9052109728395357,0.9052109728395357,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764,0.9095202164746764
85.472,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9052528882922861,0.9052528882922861,0.9052528882922861,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9052528882922861,0.9052528882922861,0.9052528882922861,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829,0.9095601498374829
85.61999999999999,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9052947045108074,0.9052947045108074,0.9052947045108074,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9052947045108074,0.9052947045108074,0.9052947045108074,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065,0.9095999881870065
85.768,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.9053364219355455,0.9053364219355455,0.9053364219355455,0.909639731947754,0.909639731947754,0.909639731947754,0.9053364219355455,0.9053364219355455,0.9053364219355455,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754,0.909639731947754
85.916,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.905378041004046,0.905378041004046,0.905378041004046,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.905378041004046,0.905378041004046,0.905378041004046,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174,0.9096793815414174
86.064,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9054195621509782,0.9054195621509782,0.9054195621509782,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9054195621509782,0.9054195621509782,0.9054195621509782,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974,0.9097189373868974
86.21199999999999,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9054609858081608,0.9054609858081608,0.9054609858081608,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9054609858081608,0.9054609858081608,0.9054609858081608,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287,0.9097583999003287
86.36,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9055023124045883,0.9055023124045883,0.9055023124045883,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9055023124045883,0.9055023124045883,0.9055023124045883,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056,0.9097977694951056
86.508,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9055435423664527,0.9055435423664527,0.9055435423664527,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9055435423664527,0.9055435423664527,0.9055435423664527,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035,0.9098370465819035
86.65599999999999,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9055846761171705,0.9055846761171705,0.9055846761171705,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9055846761171705,0.9055846761171705,0.9055846761171705,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049,0.9098762315687049
86.804,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9056257140774039,0.9056257140774039,0.9056257140774039,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9056257140774039,0.9056257140774039,0.9056257140774039,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204,0.9099153248608204
86.952,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.905666656665088,0.905666656665088,0.905666656665088,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.905666656665088,0.905666656665088,0.905666656665088,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149,0.9099543268609149
87.1,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.905707504295451,0.905707504295451,0.905707504295451,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.905707504295451,0.905707504295451,0.905707504295451,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274,0.9099932379690274
87.24799999999999,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9057482573810394,0.9057482573810394,0.9057482573810394,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9057482573810394,0.9057482573810394,0.9057482573810394,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963,0.9100320585825963
87.396,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.9057889163317401,0.9057889163317401,0.9057889163317401,0.91007078909648,0.91007078909648,0.91007078909648,0.9057889163317401,0.9057889163317401,0.9057889163317401,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648,0.91007078909648
87.544,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9058294815548041,0.9058294815548041,0.9058294815548041,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9058294815548041,0.9058294815548041,0.9058294815548041,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802,0.9101094299029802
87.692,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9058699534548682,0.9058699534548682,0.9058699534548682,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9058699534548682,0.9058699534548682,0.9058699534548682,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637,0.9101479813918637
87.83999999999999,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.905910332433977,0.905910332433977,0.905910332433977,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.905910332433977,0.905910332433977,0.905910332433977,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835,0.9101864439503835
87.988,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9059506188916066,0.9059506188916066,0.9059506188916066,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9059506188916066,0.9059506188916066,0.9059506188916066,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015,0.9102248179633015
88.136,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9059908132246837,0.9059908132246837,0.9059908132246837,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9059908132246837,0.9059908132246837,0.9059908132246837,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079,0.9102631038129079
88.28399999999999,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9060309158276102,0.9060309158276102,0.9060309158276102,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9060309158276102,0.9060309158276102,0.9060309158276102,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448,0.9103013018790448
88.432,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.906070927092282,0.906070927092282,0.906070927092282,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.906070927092282,0.906070927092282,0.906070927092282,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245,0.9103394125391245
